Date;Closing_rate;Change;Turnover;Transactions
17.08.2007;51,85;0,000964785;2481048;1439
20.08.2007;53,95;0,039702757;1072536;893
21.08.2007;53,2;-0,013999295;1564099;1165
22.08.2007;56;0,051293294;1068950;1225
23.08.2007;56;0;878542;998
24.08.2007;58,25;0,039392402;996810;1219
27.08.2007;56,5;-0,030503454;1253076;1313
28.08.2007;55,4;-0,019661044;1276431;932
29.08.2007;59;0,06295785;1651325;1019
30.08.2007;55,75;-0,056660034;1250621;1142
31.08.2007;57,4;0,029166893;1167584;871
03.09.2007;58,4;0,017271587;886908;884
04.09.2007;58;-0,006872879;550766;529
05.09.2007;56,9;-0,019147669;1097544;930
06.09.2007;56,55;-0,006170139;640076;686
07.09.2007;56;-0,009773512;987660;765
10.09.2007;54,45;-0,028068841;601110;590
11.09.2007;55,1;0,011866867;521045;567
12.09.2007;55,9;0,014414664;361883;576
13.09.2007;57,5;0,028220568;857785;940
14.09.2007;56,35;-0,020202707;831355;919
17.09.2007;55,15;-0,021525495;751323;831
18.09.2007;56,15;0,017969935;704668;1016
19.09.2007;58,5;0,041000073;1609301;1483
20.09.2007;58,4;-0,001710864;523320;723
21.09.2007;58,5;0,001710864;1647244;2445
24.09.2007;57,5;-0,017241806;499429;671
25.09.2007;57,5;0;541092;713
26.09.2007;58,6;0,018949749;547056;571
27.09.2007;56,6;-0,034725711;1050212;1189
28.09.2007;55,5;-0,019625964;1024874;1024
01.10.2007;55,1;-0,007233305;852812;1168
02.10.2007;56,95;0,033023974;1064735;1190
03.10.2007;56;-0,016821999;738712;553
04.10.2007;55;-0,018018506;1278232;871
05.10.2007;55,5;0,009049836;762008;772
08.10.2007;55,35;-0,002706362;711780;918
09.10.2007;56,45;0,019678631;1656822;1363
10.10.2007;55,05;-0,025113427;851255;799
11.10.2007;56,2;0,020674894;1981581;1228
12.10.2007;56,1;-0,001780944;456425;468
15.10.2007;55,9;-0,003571432;506028;478
16.10.2007;55,9;0;543705;424
17.10.2007;57;0,019486888;655487;872
18.10.2007;56,4;-0,010582109;459362;522
19.10.2007;56;-0,007117468;784161;634
22.10.2007;54,85;-0,020749504;1950086;847
23.10.2007;57;0,038449081;2122657;976
24.10.2007;56,6;-0,007042283;1007745;850
25.10.2007;56,8;0,003527341;968962;864
26.10.2007;57,15;0,006143065;1335903;812
29.10.2007;58,45;0,022492298;1159382;1081
30.10.2007;58,2;-0,004286333;1303303;599
31.10.2007;57,6;-0,010362787;864514;612
02.11.2007;56,6;-0,017513582;974363;649
05.11.2007;55,95;-0,01155055;892413;723
06.11.2007;55;-0,01712525;586005;650
07.11.2007;52,8;-0,040821995;2040234;1667
08.11.2007;50,9;-0,036648267;2723424;1927
09.11.2007;49,3;-0,031938843;2536881;2061
12.11.2007;49,1;-0,004065046;1245911;940
13.11.2007;51,2;0,041880497;1443469;1264
14.11.2007;51;-0,003913899;1223105;1224
15.11.2007;50,7;-0,005899722;833514;1088
16.11.2007;50,5;-0,003952574;1055538;1005
19.11.2007;51,2;0,013766196;754172;744
20.11.2007;51,9;0,013579258;678868;742
21.11.2007;52,8;0,017192401;985890;908
22.11.2007;51,95;-0,016229473;553876;1055
23.11.2007;52,05;0,001923078;334409;655
26.11.2007;50,75;-0,025293177;820629;683
27.11.2007;49,8;-0,018896634;420672;839
28.11.2007;50,1;0,006006024;863606;871
29.11.2007;50,1;0;964109;995
30.11.2007;52,5;0,046792162;471781;561
03.12.2007;50,75;-0,033901552;329515;543
04.12.2007;52,9;0,041491721;385117;723
05.12.2007;54,6;0,031630544;1135334;1169
06.12.2007;54,6;0;371913;628
07.12.2007;54,35;-0,004589269;789733;951
10.12.2007;54,9;0,010068735;872408;1022
11.12.2007;54,9;0;1090725;898
12.12.2007;55,6;0,012669853;1288007;1272
13.12.2007;54;-0,029199155;1071496;959
14.12.2007;52,9;-0,020580708;525855;536
17.12.2007;51,15;-0,033640846;965731;1062
18.12.2007;51,2;0,00097704;1056510;1295
19.12.2007;52,55;0,026025565;1793454;1236
20.12.2007;52,35;-0,00381316;862516;741
21.12.2007;52,5;0,002861232;3230647;2855
27.12.2007;52,6;0,00190295;520231;556
28.12.2007;51,9;-0,01339733;1178000;635
02.01.2008;52;0,001924928;695559;538
03.01.2008;52,35;0,006708219;543447;676
04.01.2008;52,1;-0,004786989;737660;623
07.01.2008;51,9;-0,003846159;1200706;662
08.01.2008;52,85;0,018138922;890205;870
09.01.2008;52,8;-0,000946522;1813961;1482
10.01.2008;51,95;-0,016229473;1200968;1258
11.01.2008;50,55;-0,027318772;951614;939
14.01.2008;48,63;-0,038722321;1738838;1716
15.01.2008;46;-0,055599228;1151914;1006
16.01.2008;44,7;-0,028667895;2346596;1941
17.01.2008;43,61;-0,02468702;2529989;2392
18.01.2008;43,99;0,008675854;2104126;1756
21.01.2008;41;-0,070390269;1827409;2196
22.01.2008;41,99;0,023859428;3029089;2216
23.01.2008;42,9;0,021440331;4438892;1388
24.01.2008;42,83;-0,001633034;3432617;1874
25.01.2008;41,46;-0,032509685;2134010;2379
28.01.2008;40;-0,035849653;2060763;1993
29.01.2008;40,8;0,019802627;2955088;1538
30.01.2008;41,05;0,006108754;1884037;1468
31.01.2008;40,24;-0,01992931;1862283;1552
01.02.2008;41,01;0,018954414;1338071;1498
04.02.2008;42,36;0,032388581;2178352;2418
05.02.2008;41,7;-0,015703392;2044040;2445
06.02.2008;42,51;0,019238214;1988633;1939
07.02.2008;40,57;-0,046710465;2969689;2948
08.02.2008;39,9;-0,016652553;5653349;3846
11.02.2008;39,4;-0,012610508;1201330;1744
12.02.2008;40,8;0,034916265;1504545;1959
13.02.2008;40,15;-0,016059641;1987428;2044
14.02.2008;39,8;-0,008755528;2442589;2071
15.02.2008;39,48;-0,008072698;1019178;1401
18.02.2008;40,1;0,01558212;941069;1184
19.02.2008;39,75;-0,008766493;1133041;1231
20.02.2008;40,19;0,011008367;2155675;1294
21.02.2008;41,69;0,036643083;2892644;2498
22.02.2008;41,7;0,000239837;1011158;1363
25.02.2008;41,5;-0,004807702;996646;1156
26.02.2008;40,62;-0,021432871;1417571;1483
27.02.2008;41,24;0,015148103;871134;1299
28.02.2008;40,84;-0,009746666;1839647;1254
29.02.2008;39,9;-0,023285669;1652745;1571
03.03.2008;38,39;-0,038579315;1513153;1906
04.03.2008;37,5;-0,023456076;1777006;1637
05.03.2008;39;0,039220713;827146;995
06.03.2008;38,8;-0,0051414;708544;1153
07.03.2008;37,5;-0,034079314;961669;1300
10.03.2008;38,6;0,028911343;1614836;1584
11.03.2008;39,5;0,023048395;2609111;1693
12.03.2008;39,91;0,010326247;1829113;1790
13.03.2008;38,4;-0,038569459;1025420;1177
14.03.2008;37,9;-0,013106348;1487187;1384
17.03.2008;35,69;-0,060080575;1435332;2333
18.03.2008;37,5;0,049470395;1203962;1625
19.03.2008;37,8;0,00796817;1231075;1660
20.03.2008;36,95;-0,022743455;2464530;3097
25.03.2008;39,2;0,059111099;2175036;2434
26.03.2008;39,45;0,0063573;873686;1153
27.03.2008;39,66;0,005309076;1798842;1506
28.03.2008;39,57;-0,002271868;722417;1003
31.03.2008;39,55;-0,000505561;987124;829
01.04.2008;40,86;0,032585895;2905918;1615
02.04.2008;40,9;0,000978474;1693340;1231
03.04.2008;41,47;0,013840211;1641518;1786
04.04.2008;42,03;0,013413375;1109911;1363
07.04.2008;42,29;0,006167002;1267062;1186
08.04.2008;42,2;-0,00213043;1227448;826
09.04.2008;42,5;0,007083855;622825;652
10.04.2008;42,15;-0,008269391;932343;541
11.04.2008;40,6;-0,037466618;1787827;1529
14.04.2008;40,68;0,001968505;823117;852
15.04.2008;41,16;0,01173034;561375;620
16.04.2008;41;-0,003894844;930289;746
17.04.2008;41,6;0,014528101;1003731;636
18.04.2008;42,42;0,019519782;1055965;980
21.04.2008;42,39;-0,000707464;816983;839
22.04.2008;41,5;-0,021219058;904129;745
23.04.2008;40,84;-0,016031434;1245887;951
24.04.2008;41,98;0,027531321;987931;781
25.04.2008;41,72;-0,006212684;490032;521
28.04.2008;42,08;0,008591938;665074;367
29.04.2008;40,8;-0,030890487;614132;590
30.04.2008;41,98;0,028511233;573734;407
05.05.2008;41,98;0;405625;495
06.05.2008;41,99;0,00023818;971513;842
07.05.2008;42;0,000238124;1853355;1313
08.05.2008;41,97;-0,000714541;797668;719
09.05.2008;42,1;0,003092663;580129;461
12.05.2008;42,18;0,001898434;548082;619
13.05.2008;42,25;0,001658179;1051014;623
14.05.2008;43,4;0,026855087;2651004;1892
15.05.2008;42,3;-0,025672355;1541510;1310
16.05.2008;42,6;0,007067167;744451;628
19.05.2008;42,3;-0,007067167;823545;794
20.05.2008;41,25;-0,025135973;1005221;921
21.05.2008;41,3;0,001211387;434313;392
23.05.2008;40,3;-0,024511031;667358;797
26.05.2008;40,93;0,015511822;635898;667
27.05.2008;41,01;0,001952649;708381;596
28.05.2008;42,48;0,035217438;1078120;1154
29.05.2008;41,5;-0,02333995;1592068;1448
30.05.2008;40,1;-0,034317093;1381264;950
02.06.2008;40,5;0,00992564;1550356;927
03.06.2008;40,9;0,009828089;1894581;873
04.06.2008;40,2;-0,017263067;2020579;1351
05.06.2008;40,52;0,007928684;1112034;813
06.06.2008;40,22;-0,007431295;1258793;803
09.06.2008;39,2;-0,025687638;646671;974
10.06.2008;37,21;-0,052099204;1435261;1291
11.06.2008;36,5;-0,019265282;1451922;1410
12.06.2008;38;0,040273899;1196210;943
13.06.2008;38;0;483583;585
16.06.2008;36,5;-0,040273899;1328729;1573
17.06.2008;36,08;-0,011573565;1573836;1417
18.06.2008;36,01;-0,001942018;1418259;1370
19.06.2008;36,11;0,002773158;1073334;731
20.06.2008;36;-0,003050897;1509267;2529
23.06.2008;34,5;-0,042559614;925050;1031
24.06.2008;34;-0,014598799;1322129;1369
25.06.2008;33,61;-0,011536883;601240;635
26.06.2008;35,33;0,04990882;1020044;744
27.06.2008;33,82;-0,043680118;1495897;1203
30.06.2008;34,14;0,009417374;989509;893
01.07.2008;33,3;-0,02491232;1140388;1155
02.07.2008;33,8;0,014903406;449402;449
03.07.2008;33,79;-0,000295902;1445652;1839
04.07.2008;33,6;-0,005638834;623824;789
07.07.2008;34,45;0,02498293;743383;879
08.07.2008;35,85;0,03983457;907997;949
09.07.2008;37,25;0,038308378;2236829;1398
10.07.2008;36,2;-0,028592826;944494;883
11.07.2008;35,6;-0,016713481;645509;628
14.07.2008;35,6;0;914933;707
15.07.2008;34,94;-0,018713333;887919;1128
16.07.2008;35;0,001715757;1012780;889
17.07.2008;36,24;0,03481542;546621;723
18.07.2008;36;-0,006644543;621173;856
21.07.2008;37,25;0,034133006;893416;906
22.07.2008;37,5;0,006688988;997361;939
23.07.2008;37,25;-0,006688988;1077198;866
24.07.2008;36,55;-0,018970759;1337235;939
25.07.2008;36;-0,015162248;1603811;1328
28.07.2008;36;0;572323;882
29.07.2008;35,54;-0,012860116;503455;756
30.07.2008;35,7;0,004491866;2297568;1224
31.07.2008;36,8;0,030347156;950343;1164
01.08.2008;35,7;-0,030347156;893222;1042
04.08.2008;35,77;0,001958864;455920;667
05.08.2008;36,47;0,019380452;1255176;1192
06.08.2008;34,5;-0,055530681;711459;945
07.08.2008;33,33;-0,034501432;909685;1066
08.08.2008;33,2;-0,003908016;674665;813
11.08.2008;33,82;0,018502468;367019;458
12.08.2008;36,39;0,073241668;1165378;1419
13.08.2008;35,5;-0,024761315;1080313;738
14.08.2008;35,49;-0,00028173;738386;569
18.08.2008;34,65;-0,023953241;829903;642
19.08.2008;33,9;-0,021882711;523258;622
20.08.2008;33,9;0;410272;480
21.08.2008;34,12;0,006468708;391391;352
22.08.2008;34,5;0,011075601;708302;636
25.08.2008;34,6;0,002894358;327541;606
26.08.2008;33,6;-0,029327615;994949;680
27.08.2008;33,06;-0,016201975;1025013;1184
28.08.2008;34;0,028036432;1301163;1322
29.08.2008;33,06;-0,028036432;1417248;1603
01.09.2008;32,25;-0,024806049;555883;1081
02.09.2008;31,95;-0,009345862;1935742;2735
03.09.2008;31,12;-0,026321482;1192768;1476
04.09.2008;31,91;0,025068741;1567604;1681
05.09.2008;31,35;-0,017705173;1297214;1074
08.09.2008;32;0,020521636;878556;1013
09.09.2008;32,38;0,011805045;634407;1944
10.09.2008;32,69;0,009528272;1022732;1156
11.09.2008;32,01;-0,021020867;979262;1056
12.09.2008;32,15;0,004364097;710672;740
15.09.2008;30,7;-0,046149796;1722247;1468
16.09.2008;30,1;-0,019737483;1529494;1422
17.09.2008;30,92;0,026878052;2236943;1929
18.09.2008;32,2;0,040563229;2044309;1684
19.09.2008;33,68;0,044937737;2435096;2438
22.09.2008;33,95;0,007984665;1556230;1688
23.09.2008;32,77;-0,035375391;1170682;1234
24.09.2008;33,6;0,025012604;1560210;1459
25.09.2008;34,5;0,026433257;1437421;1129
26.09.2008;34;-0,014598799;1749333;900
29.09.2008;33,2;-0,023810649;1591091;980
30.09.2008;34,4;0,035506688;1539563;1084
01.10.2008;34,25;-0,00437;1318857;1254
02.10.2008;33,99;-0,007620201;621340;567
03.10.2008;34;0,000294161;1302572;866
06.10.2008;33,3;-0,020803128;1064169;988
07.10.2008;32,48;-0,024932882;2327033;1299
08.10.2008;31,74;-0,0230468;2937963;1841
09.10.2008;31,41;-0,010451402;1800969;1194
10.10.2008;28,72;-0,089532569;3422450;2515
13.10.2008;29,8;0,036914649;2732197;1777
14.10.2008;30,5;0,02321829;3395194;2249
15.10.2008;29,3;-0,040139168;1180327;1234
16.10.2008;28,01;-0,045025927;2362045;1518
17.10.2008;26,25;-0,0648956;3005896;2414
20.10.2008;26,99;0,027800438;1886827;2154
21.10.2008;27,5;0,018719578;2618865;1583
22.10.2008;24,61;-0,11103314;2076446;2343
23.10.2008;23,5;-0,046152443;3033222;2405
24.10.2008;22,4;-0,047939462;3481870;2201
27.10.2008;23,52;0,048790164;1918137;1982
28.10.2008;24,6;0,04489532;2981171;2113
29.10.2008;27,1;0,096787285;1502313;2144
30.10.2008;27,35;0,009182801;1969160;2448
31.10.2008;28;0,023487981;1716602;1424
03.11.2008;27,8;-0,007168489;1582535;2001
04.11.2008;28,9;0,038805574;1811396;1739
05.11.2008;27,49;-0,050019293;2072553;2159
06.11.2008;26;-0,055725764;2220461;2271
07.11.2008;27,72;0,064057636;988598;1135
10.11.2008;28,86;0,040302379;867568;1133
12.11.2008;29,7;0,028690492;2225288;2304
13.11.2008;26,3;-0,121578107;2680350;3016
14.11.2008;26;-0,011472401;2167954;2960
17.11.2008;25,5;-0,019418086;733564;1061
18.11.2008;24,1;-0,056466612;1473975;1499
19.11.2008;24,74;0,026209526;1416238;1603
20.11.2008;23,6;-0,047174655;830594;854
21.11.2008;24,45;0,035383504;971711;1261
24.11.2008;26,45;0,078625942;980385;1175
25.11.2008;27,3;0,031630544;1519723;1448
26.11.2008;27;-0,011049836;1838402;1765
27.11.2008;26,98;-0,000741015;1585136;1861
28.11.2008;26,1;-0,033160536;1412360;1631
01.12.2008;26,2;0,003824096;1350899;894
02.12.2008;27,15;0,035617636;1041970;1166
03.12.2008;26,7;-0,016713481;808492;1035
04.12.2008;27,02;0,011913767;1604163;1399
05.12.2008;26,12;-0,033876028;746725;974
08.12.2008;26,7;0,021962261;897186;1458
09.12.2008;26,75;0,001870908;974805;1110
10.12.2008;26,47;-0,010522457;1218232;1494
11.12.2008;26,3;-0,006443077;1045383;1274
12.12.2008;24,51;-0,070487742;1151246;1497
15.12.2008;25,5;0,039597255;1198265;1261
16.12.2008;25,8;0,01169604;1368590;1165
17.12.2008;26,26;0,017672377;1464167;1188
18.12.2008;26,25;-0,00038088;1140334;1148
19.12.2008;26,68;0,016248232;2009541;1389
22.12.2008;25,9;-0,029671252;692628;844
23.12.2008;25,29;-0,023833908;499708;510
29.12.2008;25,5;0,008269391;878895;797
30.12.2008;25,7;0,00781254;743165;666
31.12.2008;25,73;0,001166634;582945;437
05.01.2009;27,08;0,051137822;1894728;1202
06.01.2009;27,9;0,029831241;1202960;1190
07.01.2009;26,93;-0,035385782;1055659;1326
08.01.2009;27,6;0,024574866;1262951;1059
09.01.2009;26,5;-0,04067104;979881;1063
12.01.2009;26,26;-0,009097864;478338;549
13.01.2009;26,3;0,00152207;1037219;898
14.01.2009;25,48;-0,031675108;1059952;1075
15.01.2009;24,98;-0,019818326;1207064;1455
16.01.2009;25;0,00080032;744165;832
19.01.2009;23,6;-0,057629113;1042502;1726
20.01.2009;23,5;-0,004246291;1062349;1482
21.01.2009;24,5;0,041672696;900137;1231
22.01.2009;23;-0,063178902;1034308;1471
23.01.2009;23,4;0,017241806;1120995;1553
26.01.2009;23,75;0,014846508;1033913;1281
27.01.2009;22,58;-0,050517972;792510;1258
28.01.2009;23;0,018429657;630824;643
29.01.2009;22,1;-0,039916607;904407;1189
30.01.2009;22,4;0,01348335;1508156;1483
02.02.2009;21,34;-0,048477713;807890;1118
03.02.2009;19,76;-0,076923554;1295160;1792
04.02.2009;20,8;0,051293294;832619;1195
05.02.2009;21,4;0,028437935;1695144;1434
06.02.2009;22,7;0,058974002;2130453;1584
09.02.2009;23;0,013129291;1835948;1878
10.02.2009;22,95;-0,002176279;1141899;887
11.02.2009;22,5;-0,019802627;1130907;913
12.02.2009;21,93;-0,025659747;838809;1091
13.02.2009;21,4;-0,02446464;899769;956
16.02.2009;20,74;-0,031326719;748457;1122
17.02.2009;19,31;-0,071441106;2641000;1994
18.02.2009;20,75;0,07192315;2698123;2282
19.02.2009;21,85;0,051654675;1186091;1581
20.02.2009;21,85;0;966615;1139
23.02.2009;22;0,006841532;2363065;1662
24.02.2009;22;0;1214503;1496
25.02.2009;21,21;-0,036569685;1512272;1205
26.02.2009;21,45;0,011251877;2929908;2977
27.02.2009;20,6;-0,04043357;2496785;2174
02.03.2009;21,04;0,021134312;1731899;1465
03.03.2009;21,55;0,023950429;2132777;2053
04.03.2009;22,38;0,037791886;1670421;2197
05.03.2009;21,95;-0,019400563;1272613;1457
06.03.2009;22,25;0,013574869;1665434;1255
09.03.2009;21,9;-0,015855372;948815;1529
10.03.2009;21,93;0,001368926;1696892;1494
11.03.2009;22,25;0,014486446;2589248;1678
12.03.2009;22,02;-0,010390877;782858;959
13.03.2009;21,49;-0,024363421;2563974;2016
16.03.2009;21,67;0,008341105;1018465;1515
17.03.2009;21,23;-0,02051354;1178349;1070
18.03.2009;20,99;-0,011369142;687045;1015
19.03.2009;21,26;0,012781239;849321;1020
20.03.2009;21,6;0,015865942;1652848;1590
23.03.2009;22,01;0,018803581;2575695;1488
24.03.2009;21,85;-0,007295974;2149886;1483
25.03.2009;24,85;0,128656831;6005390;5114
26.03.2009;25,29;0,017551308;3435524;6168
27.03.2009;24,2;-0,044056428;4204392;3319
30.03.2009;23,59;-0,02552974;1708267;1343
31.03.2009;23,8;0,008862687;1798160;1552
01.04.2009;24,52;0,02980353;2568407;1878
02.04.2009;26,53;0,078787057;1686647;2348
03.04.2009;26,24;-0,010991204;2545934;2560
06.04.2009;25,49;-0,028998746;1992281;2854
07.04.2009;24,85;-0,025428466;1745850;1414
08.04.2009;26,5;0,06428698;3382050;2734
09.04.2009;28,6;0,076261985;3270024;3702
14.04.2009;28,35;-0,008779688;3132918;2682
15.04.2009;28;-0,01242252;2072017;1271
16.04.2009;27,36;-0,023122417;3411636;2111
17.04.2009;25,7;-0,062591101;2970086;2465
20.04.2009;24,98;-0,028415487;1250396;1943
21.04.2009;24,9;-0,003207701;1238889;1673
22.04.2009;24,4;-0,020284671;3226409;3678
23.04.2009;25,28;0,035430437;1897588;2117
24.04.2009;26,49;0,046753734;1649279;1939
27.04.2009;26,01;-0,018286224;940025;1122
28.04.2009;24,94;-0,042008139;777774;1336
29.04.2009;26;0,041623598;1597645;1493
30.04.2009;26,58;0,022062515;1666675;1588
04.05.2009;28,1;0,055610523;1790838;2099
05.05.2009;27,83;-0,009655001;1281826;1766
06.05.2009;27,09;-0,026949919;1530858;1834
07.05.2009;26,85;-0,008898835;1508662;1724
08.05.2009;27,6;0,027549952;1076394;1039
11.05.2009;27;-0,021978907;1041972;1293
12.05.2009;28;0,036367644;1303086;1570
13.05.2009;26,5;-0,055059777;2632110;2886
14.05.2009;26,89;0,014609737;2299153;1792
15.05.2009;26,62;-0,010091657;712494;892
18.05.2009;27,72;0,040491361;1379350;1373
19.05.2009;28,88;0,04099514;2465842;2807
20.05.2009;28,3;-0,020287509;1882469;2590
21.05.2009;27,45;-0,030495637;1164969;1418
22.05.2009;27,29;-0,005845833;1274400;2217
25.05.2009;27,01;-0,010313167;491318;902
26.05.2009;27,7;0,025225245;840151;804
27.05.2009;29,1;0,049305761;2534638;2922
28.05.2009;28,5;-0,020834087;1187443;1428
29.05.2009;29;0,017391743;2960524;2886
01.06.2009;30,5;0,050430854;1856064;2299
02.06.2009;32,69;0,069342537;2103646;2727
03.06.2009;31,6;-0,0339121;1818274;2110
04.06.2009;31,9;0,009448889;1405269;1419
05.06.2009;31,65;-0,007867861;1800242;1621
08.06.2009;30,1;-0,050212977;1193355;1805
09.06.2009;31;0,029462033;2205692;1801
10.06.2009;31;0;1406492;1927
12.06.2009;32;0,031748698;1056493;1688
15.06.2009;31,1;-0,028528084;1647510;1552
16.06.2009;30,5;-0,019481136;1887789;1591
17.06.2009;28,19;-0,078759378;5713877;5601
18.06.2009;28,15;-0,001419951;3428018;3562
19.06.2009;28,88;0,025601959;2572007;3731
22.06.2009;26,5;-0,086004581;2579456;3227
23.06.2009;25,61;-0,034161833;4802063;4546
24.06.2009;25,81;0,007779114;2158220;2837
25.06.2009;25,82;0,000387372;1812580;2586
26.06.2009;25,77;-0,001938361;1022624;1425
29.06.2009;26,1;0,01272429;1036993;1622
30.06.2009;26,38;0,010670833;1622470;2054
01.07.2009;26,7;0,012057418;1104336;1123
02.07.2009;25,5;-0,045985113;1891666;3005
03.07.2009;25,1;-0,015810606;1095986;1680
06.07.2009;24,6;-0,020121403;732919;1457
07.07.2009;24,28;-0,013093477;1062395;1737
08.07.2009;24,65;0,015123934;1509145;1790
09.07.2009;25,4;0,029972274;1400713;1705
10.07.2009;24,5;-0,036076056;1566040;1504
13.07.2009;25,65;0,045870454;1268022;1772
14.07.2009;26,8;0,043858316;2220509;2851
15.07.2009;27,2;0,014815086;1885071;3183
16.07.2009;26,65;-0,020427823;985457;1828
17.07.2009;26,1;-0,020853836;688434;1386
20.07.2009;27,1;0,037598414;1365010;1875
21.07.2009;27,98;0,031956241;1603521;2970
22.07.2009;27,15;-0,030112923;1313045;2091
23.07.2009;28,5;0,048527041;1887316;1943
24.07.2009;28,58;0,002803085;1993049;2564
27.07.2009;27,81;-0,027311504;1597734;2594
28.07.2009;26,6;-0,044484452;1689798;2850
29.07.2009;27,05;0,01677579;1176393;1731
30.07.2009;28,6;0,055719713;1022302;1722
31.07.2009;28,44;-0,005610113;1619633;2520
03.08.2009;28,8;0,012578782;1648991;1840
04.08.2009;28,2;-0,021053409;1457663;1564
05.08.2009;27,4;-0,028778965;1232515;1813
06.08.2009;27,6;0,007272759;887249;1607
07.08.2009;28,75;0,040821995;836048;1621
10.08.2009;29,48;0,0250743;1417836;1970
11.08.2009;28;-0,051507557;2100512;2607
12.08.2009;27,67;-0,011855716;2011834;2605
13.08.2009;28,44;0,027447811;3081584;1734
14.08.2009;27,5;-0,0336106;1322990;1920
17.08.2009;26,77;-0,026904147;1506139;2441
18.08.2009;26,61;-0,005994773;984215;1748
19.08.2009;26,99;0,014179342;1926522;1874
20.08.2009;27,44;0,016535376;1832664;1934
21.08.2009;28,59;0,041055203;2026887;2922
24.08.2009;29,48;0,030655061;1927325;2392
25.08.2009;29,48;0;1132369;1494
26.08.2009;29,8;0,010796326;1820477;2152
27.08.2009;29,32;-0,016238516;2058682;2675
28.08.2009;29,42;0,003404838;1710881;2021
31.08.2009;29,2;-0,007506006;1192493;1663
01.09.2009;28,6;-0,020761991;1530470;2722
02.09.2009;27,7;-0,031974305;1528486;2424
03.09.2009;27,75;0,001803427;1078485;1791
04.09.2009;27,46;-0,01050544;988715;1728
07.09.2009;28,6;0,040676317;574509;1070
08.09.2009;28,84;0,008356595;1243718;1776
09.09.2009;29,35;0,017529234;967109;1058
10.09.2009;29;-0,011996716;843939;1538
11.09.2009;28,07;-0,03259444;599379;845
14.09.2009;27,15;-0,033324344;1140518;2146
15.09.2009;27,15;0;911350;1364
16.09.2009;27,78;0,022939291;1616358;1352
17.09.2009;28,1;0,011453239;1513347;1523
18.09.2009;27,35;-0,027053047;3204123;2549
21.09.2009;27,5;0,005469476;704512;842
22.09.2009;29,2;0,059982705;1990032;2650
23.09.2009;29,84;0,021681066;1527920;2599
24.09.2009;29,4;-0,014855101;1300802;1708
25.09.2009;29,99;0,019869318;1277749;1136
28.09.2009;31,57;0,05134331;1722328;2547
29.09.2009;31;-0,018220098;3242522;2365
30.09.2009;29,75;-0,041158072;1582519;1818
01.10.2009;30,75;0,033060862;1637203;1986
02.10.2009;29,04;-0,057215804;1482740;1693
05.10.2009;29,25;0,007205384;1145442;1135
06.10.2009;30;0,025317808;2249381;1456
07.10.2009;29,8;-0,006688988;1189325;1070
08.10.2009;30;0,006688988;1476036;783
09.10.2009;29,8;-0,006688988;1026095;729
12.10.2009;29,95;0,005020931;1141375;882
13.10.2009;29,6;-0,011754963;1918530;982
14.10.2009;30,5;0,029952322;2671717;1511
15.10.2009;30,47;-0,000984091;2250974;1314
16.10.2009;31,1;0,020465226;2258889;1814
19.10.2009;31,8;0,022258471;1863458;1518
20.10.2009;32,2;0,012500163;918165;1300
21.10.2009;32,19;-0,000310607;884320;925
22.10.2009;32;-0,005919943;855770;798
23.10.2009;32,44;0,013656326;1014006;1192
26.10.2009;32,19;-0,007736384;685521;771
27.10.2009;31,65;-0,016917697;1717133;955
28.10.2009;30,77;-0,028197959;1706150;1626
29.10.2009;30,9;0,004215995;1480254;1639
30.10.2009;30,5;-0,0130295;1642060;1392
02.11.2009;29,93;-0,018865362;1131038;2286
03.11.2009;29,09;-0,028466849;2662347;2586
04.11.2009;29,3;0,007193044;1344763;1537
05.11.2009;30,1;0,026937656;1548954;1917
06.11.2009;29,6;-0,01675081;889697;1040
09.11.2009;30,7;0,036488293;1438333;1516
10.11.2009;30,87;0,005522184;1016313;1402
12.11.2009;31,5;0,020202707;1785507;1451
13.11.2009;30,75;-0,024097552;1395016;1662
16.11.2009;31,4;0,020917899;1232364;1450
17.11.2009;31,97;0,01799007;744335;1003
18.11.2009;30,5;-0,047071279;2273333;1987
19.11.2009;30,25;-0,008230499;951398;1284
20.11.2009;30,8;0,018018506;893869;896
23.11.2009;31,79;0,031637085;800975;1135
24.11.2009;30,51;-0,041097276;738369;1610
25.11.2009;30,85;0,011082252;702931;1361
26.11.2009;30,6;-0,008136741;707416;826
27.11.2009;30,35;-0,008203491;1626452;1818
30.11.2009;31,1;0,024411302;1018737;1058
01.12.2009;31,7;0,019108862;1095676;1534
02.12.2009;31,76;0,001890955;1191476;1165
03.12.2009;31,5;-0,008220091;1089916;1595
04.12.2009;32;0,015748357;1294012;1416
07.12.2009;32,06;0,001873244;730140;1144
08.12.2009;31,6;-0,014452027;983567;1506
09.12.2009;31,62;0,000632711;1158562;932
10.12.2009;31,71;0,002842257;664589;858
11.12.2009;31,22;-0,015573173;1193445;1063
14.12.2009;31,7;0,015257766;591202;788
15.12.2009;31,9;0,006289329;1084877;907
16.12.2009;31,9;0;1038312;1392
17.12.2009;31,5;-0,012618464;1653285;977
18.12.2009;31;-0,016000341;3804832;3127
21.12.2009;31,54;0,017269377;514730;642
22.12.2009;32,15;0,019155869;1440933;1604
23.12.2009;33,2;0,032137425;2779417;1899
28.12.2009;34,1;0,026747508;1495805;1570
29.12.2009;34,41;0,009049836;1514804;1275
